song_id,song_name,artists,genres
10339541,Better When You're Gone,David Guetta; Brooks; Loote,"dance pop,edm,pop,big room,deep big room,edm,electro house,future house,pop edm,progressive electro house,progressive house,dance pop,electropop,indie poptimism,nyc pop,pop,pop edm,post-teen pop,tropical house"
10340261,"日月存亡 - 劇集 """"如懿傳"""" 主題曲",Jinny Ng,"c-pop,cantopop"
9876219,comethru,Jeremy Zucker,pop
10340262,遇怪魔我急於變大個 - Demo Version,劉卓軒Hinry Lau,""
7896998,All The Stars (with SZA),Kendrick Lamar; SZA,"conscious hip hop,hip hop,pop rap,rap,west coast rap,hip hop,pop,pop rap,rap"
8420417,This Is America,Childish Gambino,"atl hip hop,hip hop,pop rap,rap"
10360433,달라달라 (DALLA DALLA),ITZY,"j-dance,k-pop,k-pop girl group"
10311223,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),Lil Peep; ILOVEMAKONNEN; Fall Out Boy,"emo,modern rock,pop punk,atl hip hop,lgbtq+ hip hop,rap,trap,underground hip hop,emo rap,lgbtq+ hip hop"
8191943,Rainbow,Kacey Musgraves,"contemporary country,country dawn,dance pop,pop,texas country"
10360100,写真家,Kelvin Kwan,cantopop
3709,All of Me,John Legend,"neo mellow,neo soul,pop,r&b,urban contemporary"
10561,Make You Feel My Love,Adele,"british soul,pop,uk pop"
862990,一路向北,Jay Chou,"c-pop,mandopop,taiwan pop"
10362393,亂世情侶 (合唱版),Leo Ku; Nancy Wu,"c-pop,cantopop,classic cantopop"
10366804,Please Me,Cardi B; Bruno Mars,"pop,pop,rap"
10363280,365,Zedd; Katy Perry,"dance pop,pop,post-teen pop,complextro,dance pop,edm,electro house,german techno,pop,post-teen pop,tropical house"
10363570,Dumb Blonde (feat. Nicki Minaj),Avril Lavigne; Nicki Minaj,"canadian pop,candy pop,dance pop,pop,post-teen pop,dance pop,hip pop,pop,pop rap,post-teen pop,rap"
10366823,Head Above Water,Avril Lavigne,"canadian pop,candy pop,dance pop,pop,post-teen pop"
10361556,Think About You (feat. Valerie Broussard),Kygo; Valerie Broussard,"edm,pop,tropical house"
10361561,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD; Halsey; Travis Barker,"dance pop,electropop,etherpop,indie poptimism,pop,post-teen pop,pop rap,british indie rock"
10365446,戎對妝 (電視劇《獨孤皇后》主題曲),Joey Yung,"c-pop,cantopop"
10366826,Tell Me It's Over,Avril Lavigne,"canadian pop,candy pop,dance pop,pop,post-teen pop"
10365447,MK Circus,Dough-Boy; Jackson Wang,"hong kong hip hop,hong kong indie,chinese hip hop,hong kong hip hop,k-pop"
10360101,Ride Along,Michael Lai,cantopop
10364584,Last Hurrah,Bebe Rexha,"dance pop,pop,post-teen pop"
10366824,Birdie,Avril Lavigne,"canadian pop,candy pop,dance pop,pop,post-teen pop"
10366825,I Fell In Love With The Devil,Avril Lavigne,"canadian pop,candy pop,dance pop,pop,post-teen pop"
10363573,Never Go Back,Dennis Lloyd,israeli pop
10367878,13樓的大笨象,Stephanie Cheng,"c-pop,cantopop,classic cantopop"
8202752,猜不透,Della,mandopop
10365834,TWIT,Hwa Sa,k-pop
10387262,黑盒,Juno Mak; 韋羅莎,"c-pop,cantopop,chinese indie"
10364581,Robbery,Juice WRLD,"chicago rap,melodic rap,pop"
8218047,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,"edm,electro house,house,pop,progressive house,tropical house,uk dance,dance pop,pop,post-teen pop,uk pop"
5182481,Castle on the Hill,Ed Sheeran,"pop,uk pop"
8135631,Shotgun,George Ezra,"neo-singer-songwriter,pop"
7055125,What About Us,P!nk,"dance pop,pop,post-teen pop"
10359547,Just You and I,Tom Walker,"indie anthem-folk,pop"
10407240,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,"dfw rap,melodic rap,pop,rap,trap"
10404496,Nights Like This (feat. Ty Dolla $ign),Kehlani; Ty Dolla $ign,"dance pop,pop,pop rap,post-teen pop,r&b,rap,hip hop,pop,pop rap,rap,trap"
10401902,I Guess I Just Feel Like,John Mayer,"neo mellow,pop,pop rock,singer-songwriter"
10401907,No Sleep (feat. Bonn),Martin Garrix; Bonn,"big room,edm,pop,progressive house,tropical house"
10281028,Con Calma,Daddy Yankee; Snow,"latin,latin hip hop,pop,reggaeton,tropical,reggae fusion"
10401900,Peer Pressure (feat. Julia Michaels),James Bay; Julia Michaels,"neo mellow,pop,dance pop,pop,post-teen pop"
5071,Don't Stop Me Now - Remastered 2011,Queen,"glam rock,rock"
10389716,Walk Me Home,P!nk,"dance pop,pop,post-teen pop"
10401906,Are You Lonely (feat. ISÁK),Steve Aoki; Alan Walker; ISÁK,"big room,dance pop,edm,electro house,pop,tropical house,electro house,norwegian indie,norwegian pop"
10411238,달라달라 (DALLA DALLA),ITZY,"j-dance,k-pop,k-pop girl group"
6335979,追光者 - 電視劇夏至未至插曲,岑寧兒,""
1544022,風箏,Supper Moment,cantopop
3784,Another One Bites The Dust - Remastered 2011,Queen,"glam rock,rock"
9901391,I'll Never Love - Extended Version - Radio Edit,Lady Gaga,"dance pop,pop"
54680,We Will Rock You - Remastered 2011,Queen,"glam rock,rock"
10281064,Woke Up Late (feat. Hailee Steinfeld),Drax Project; Hailee Steinfeld,"dance pop,pop,post-teen pop,australian pop,nz pop"
9902755,Music To My Eyes,Lady Gaga; Bradley Cooper,"dance pop,pop,hollywood"
6118,Under Pressure - Remastered 2011,Queen; David Bowie,"glam rock,rock,album rock,art rock,classic rock,dance rock,glam rock,new wave,permanent wave,protopunk,rock"
3794331,Million Reasons,Lady Gaga,"dance pop,pop"
4167825,甘心替代你,Ekin Cheng,"c-pop,cantopop,classic cantopop"
3893590,Somebody To Love - 2011 Remaster,Queen,"glam rock,rock"
10417653,Senorita,(G)I-DLE,"k-pop,k-pop girl group"
9766317,Day 1 ◑,HONNE,uk pop
10421284,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco; Selena Gomez; J Balvin; Tainy,"dance pop,pop,post-teen pop,latin,reggaeton,pop reggaeton,dance pop,edm,pop,tropical house"
10426126,Sucker,Jonas Brothers,"boy band,dance pop,pop,post-teen pop"
10417045,"暗中愛我 - 劇集 """"福爾摩師奶"""" 主題曲",Jinny Ng,"c-pop,cantopop"
10422449,Flux,Ellie Goulding,"dance pop,edm,electropop,metropopolis,pop,post-teen pop,tropical house,uk pop"
4022924,一生愛你一個,Ekin Cheng,"c-pop,cantopop,classic cantopop"
10417046,All That Jazz,William So,"c-pop,cantopop,classic cantopop"
10426107,Rule The World (feat. Ariana Grande),2 Chainz; Ariana Grande,"dance pop,pop,post-teen pop,atl hip hop,gangster rap,hip hop,pop,pop rap,rap,southern hip hop,trap"
10426088,Almeda,Solange,"alternative r&b,electropop,escape room,hip pop,indie soul,neo soul,pop,r&b,urban contemporary"
476703,面具,Alfred Hui,"c-pop,cantopop"
9537598,Sugar,Maroon 5,pop
10387160,"Thotiana (feat. Cardi B, YG) [Remix]",Blueface; YG; Cardi B,"cali rap,hip hop,pop,pop rap,rap,southern hip hop,trap,pop,rap,cali rap"
10415713,Girls Need Love (with Drake) - Remix,Summer Walker; Drake,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap,pop,pop rap"
4057,Payphone,Maroon 5; Wiz Khalifa,"pop,hip hop,pittsburgh rap,pop,pop rap,rap,southern hip hop,trap"
1618806,She Will Be Loved - Radio Mix,Maroon 5,pop
10403820,You Don’t Know Me,Dusty Bottle,""
10446792,wish you were gay,Billie Eilish,"electropop,pop"
10447444,CROWN,TOMORROW X TOGETHER,k-pop
10447961,Noir 누아르,SUNMI,k-pop
10254174,Pure Water (with Migos),Mustard; Migos,"cali rap,hip hop,pop,pop rap,rap,southern hip hop,trap,atl hip hop,pop,pop rap,rap,southern hip hop,trap"
9689674,Murder On My Mind,YNW Melly,"melodic rap,trap"
5250,失落沙洲,LaLa Hsu,"c-pop,chinese indie,mandopop"
10461969,My Bad,Khalid,pop
10467311,Hear Me Calling,Juice WRLD,"chicago rap,melodic rap,pop"
10467312,Robbery,Juice WRLD,"chicago rap,melodic rap,pop"
10467163,Here With Me,Marshmello; CHVRCHES,"brostep,progressive electro house,electropop,indie pop,indietronica,metropopolis,modern rock,neo-synthpop,shimmer pop"
10474626,Girls Need Love (with Drake) - Remix,Summer Walker; Drake,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap,pop,pop rap"
10462835,Fast,Juice WRLD,"chicago rap,melodic rap,pop"
10461970,Two of Us,Louis Tomlinson,"dance pop,pop,post-teen pop"
10462677,So Am I,Ava Max,"dance pop,pop,post-teen pop"
10463501,買不到的快樂,Phil Lam,cantopop
10481109,其實寂寞,Kay Tse,"c-pop,cantopop"
10481110,寂寞就如,Juno Mak,"c-pop,cantopop,chinese indie"
10283294,Undrunk,FLETCHER,"dance pop,electropop,indie poptimism,pop,post-teen pop,social media pop,uk pop"
10481140,Lovedrunk,Epik High; Crush,"k-hop,k-indie,k-pop,korean pop,k-pop,korean r&b"
10467330,The Bones,Maren Morris,"contemporary country,texas country"
10495300,Spring (feat. Sandara Park),Park Bom; Sandara Park,"k-pop,k-pop"
10500606,gogobebe,MAMAMOO,"k-pop,k-pop girl group"
10498223,R.I.P. (feat. Rita Ora & Anitta),Sofia Reyes; Rita Ora; Anitta,"dance pop,edm,pop,post-teen pop,tropical house,uk pop,baile pop,funk carioca,funk das antigas,dance pop,latin,latin pop,mexican pop,pop"
10497101,No New Friends,Sia; Diplo; Labrinth; LSD,"australian dance,australian pop,dance pop,pop,bmore,edm,moombahton,ninja,pop,pop"
10499470,comethru (with Bea Miller),Jeremy Zucker; Bea Miller,"dance pop,electropop,indie poptimism,pop,post-teen pop,talent show,viral pop,pop"
10424091,Just You and I,Tom Walker,"indie anthem-folk,pop"
10494210,YOU,Hins Cheung,"c-pop,cantopop,mandopop"
4579,無可避免,Dear Jane,"c-pop,cantopop"
10510291,Old Town Road,Lil Nas X,"country rap,lgbtq+ hip hop"
10421295,Nobody,Martin Jensen; James Arthur,"dance pop,pop,post-teen pop,talent show,uk pop,big room,dance pop,danish electronic,edm,electro house,pop,pop edm,tropical house"
10530135,永遠飛行模式,Dear Jane,"c-pop,cantopop"
10530136,不許你注定一人,Dear Jane,"c-pop,cantopop"
10530137,寧願當初不相見,Dear Jane,"c-pop,cantopop"
10523192,On My Way,Alan Walker; Sabrina Carpenter,"dance pop,electropop,pop,post-teen pop,viral pop,electro house"
5621541,天梯,C AllStar,"c-pop,cantopop"
10533674,Everything I Need - Film Version,Skylar Grey,"piano rock,viral pop"
10527644,Be Alright,Dean Lewis,"australian pop,pop"
10521137,I Don't Belong In This Club,Why Don't We; Macklemore,"pop rap,boy band,dance pop,pop,post-teen pop"
10527122,I’m So Hot,MOMOLAND,"k-pop,k-pop girl group"
10526364,What I Like About You (feat. Theresa Rex),Jonas Blue; Theresa Rex,"dance pop,edm,pop,tropical house,uk dance,scandipop"
441658,小幸運,Hebe Tien,"c-pop,mandopop"
10164466,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie; 6ix9ine,"melodic rap,rap,trap,emo rap"
10145639,Alone,Alan Walker,electro house
10517394,一定要得,Feanna Wong,cantopop
10538444,Four Seasons,TAEYEON,k-pop
10538445,Blue,TAEYEON,k-pop
10462880,Insomnia,Daya,"australian pop,dance pop,edm,electropop,indie poptimism,pop,post-teen pop,tropical house"
3644287,Bohemian Rhapsody - 2011 Remaster,Queen,"glam rock,rock"
10549973,光,Ellen Loo,"cantopop,chinese indie,hong kong indie"
9550467,EX,Kiana Ledé,"alternative r&b,dance pop,deep pop r&b,indie r&b,pop,post-teen pop,r&b"
10538482,二十年後的歌 - 10th Anniversary Version,Dear Jane,"c-pop,cantopop"
160366,Wo Ben Ren,Kary Ng,"c-pop,cantopop"
10552890,bad guy,Billie Eilish,"electropop,pop"
10554354,wish you were gay,Billie Eilish,"electropop,pop"
10553575,bury a friend,Billie Eilish,"electropop,pop"
10552897,all the good girls go to hell,Billie Eilish,"electropop,pop"
10554355,when the party's over,Billie Eilish,"electropop,pop"
10554723,xanny,Billie Eilish,"electropop,pop"
10554271,you should see me in a crown,Billie Eilish,"electropop,pop"
10552904,my strange addiction,Billie Eilish,"electropop,pop"
10554388,i love you,Billie Eilish,"electropop,pop"
10552894,Kills You Slowly,The Chainsmokers,"electropop,pop,tropical house"
10552911,ilomilo,Billie Eilish,"electropop,pop"
10555456,listen before i go,Billie Eilish,"electropop,pop"
10555455,8,Billie Eilish,"electropop,pop"
10552891,Self,Khalid,pop
10555457,goodbye,Billie Eilish,"electropop,pop"
10552893,Don't Worry Bout Me,Zara Larsson,"dance pop,edm,pop,post-teen pop,scandipop,swedish electropop,swedish pop,tropical house"
10138277,Lily,Alan Walker; K-391; Emelie Hollow,"electro house,deep dubstep,nordic house,norwegian indie,norwegian pop"
476837,風繼續吹,Leslie Cheung,"c-pop,cantopop,classic cantopop"
4111895,追,Leslie Cheung,"c-pop,cantopop,classic cantopop"
7998596,有心人,Leslie Cheung,"c-pop,cantopop,classic cantopop"
8202725,有誰共鳴,Leslie Cheung,"c-pop,cantopop,classic cantopop"
9040561,Bo Li Zhi Qing,Leslie Cheung,"c-pop,cantopop,classic cantopop"
6316170,Zuo You Shou,Leslie Cheung,"c-pop,cantopop,classic cantopop"
8202730,風再起時,Leslie Cheung,"c-pop,cantopop,classic cantopop"
2870163,飛機師的風衣,Leslie Cheung,"c-pop,cantopop,classic cantopop"
4521058,"緣份 - 電影 """"緣份"""" 主題曲",Leslie Cheung,"c-pop,cantopop,classic cantopop"
476737,"今生今世(電影""""金枝玉葉""""歌曲)",Leslie Cheung,"c-pop,cantopop,classic cantopop"
9040559,Chun Xia Qiu Dong,Leslie Cheung,"c-pop,cantopop,classic cantopop"
480936,似水流年,Leslie Cheung,"c-pop,cantopop,classic cantopop"
5962850,沉默是金 (合唱),Sam Hui; Leslie Cheung,"c-pop,cantopop,classic cantopop,vintage chinese pop,c-pop,cantopop,classic cantopop"
8202726,"當年情 - 電影 """"英雄本色"""" 主題曲",Leslie Cheung,"c-pop,cantopop,classic cantopop"
8202731,想妳,Leslie Cheung,"c-pop,cantopop,classic cantopop"
5504449,"儂本多情 - 電視劇""""儂本多情""""主題曲",Leslie Cheung,"c-pop,cantopop,classic cantopop"
8202732,"奔向未來日子(電影""""英雄本色續集""""主題曲)",Leslie Cheung,"c-pop,cantopop,classic cantopop"
8202729,Ming Xing,Leslie Cheung,"c-pop,cantopop,classic cantopop"
8202735,共同渡過,Leslie Cheung,"c-pop,cantopop,classic cantopop"
10572316,Violeta,IZ*ONE,"k-pop,k-pop girl group"
10572444,無需要太多,Leslie Cheung,"c-pop,cantopop,classic cantopop"
8202734,由零開始,Leslie Cheung,"c-pop,cantopop,classic cantopop"
8202736,無心睡眠,Leslie Cheung,"c-pop,cantopop,classic cantopop"
4521061,誰令妳心痴,Leslie Cheung,"c-pop,cantopop,classic cantopop"
10570846,MONOPOLY (with Victoria Monét),Ariana Grande; Victoria Monét,"dance pop,pop,post-teen pop,alternative r&b,deep pop r&b,indie r&b"
10516173,Bon Bon Chocolat,EVERGLOW,"k-pop,k-pop girl group"
10827800,Kill This Love,BLACKPINK,"k-pop,k-pop girl group"
10983503,Don't Know What To Do,BLACKPINK,"k-pop,k-pop girl group"
10979760,My Bad,Khalid,pop
10983504,Kick It,BLACKPINK,"k-pop,k-pop girl group"
10983505,Hope Not,BLACKPINK,"k-pop,k-pop girl group"
10979762,Talk (feat. Disclosure),Khalid; Disclosure,"house,pop,uk dance,pop"
10817699,Outta My Head (with John Mayer),Khalid; John Mayer,"neo mellow,pop,pop rock,singer-songwriter,pop"
10983506,DDU-DU DDU-DU - Remix,BLACKPINK,"k-pop,k-pop girl group"
10979770,Self,Khalid,pop
10869175,Paradise,Bazzi,"dance pop,pop,post-teen pop"
10979764,Don't Pretend,Khalid; SAFE,"pop,canadian hip hop,trap soul"
10763259,Pretty Crazy,Joey Yung,"c-pop,cantopop"
10976121,Bad Luck,Khalid,pop
10369006,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle; Roddy Ricch; Hit-Boy,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,cali rap,melodic rap,rap,southern hip hop,trap"
10595720,Bom,BOL4,"k-pop,korean pop"
10988030,Don't Know What To Do,BLACKPINK,"k-pop,k-pop girl group"
10988031,Kick It,BLACKPINK,"k-pop,k-pop girl group"
10988032,Hope Not,BLACKPINK,"k-pop,k-pop girl group"
10988033,DDU-DU DDU-DU - Remix,BLACKPINK,"k-pop,k-pop girl group"
10981978,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X; Billy Ray Cyrus,"contemporary country,country,country rap,lgbtq+ hip hop"
10979961,Cool,Jonas Brothers,"boy band,dance pop,pop,post-teen pop"
9553942,New Light,John Mayer,"neo mellow,pop,pop rock,singer-songwriter"
99898,Slow Dancing in a Burning Room,John Mayer,"neo mellow,pop,pop rock,singer-songwriter"
11034736,Kill This Love,BLACKPINK,"k-pop,k-pop girl group"
10555482,Who Do You Love (with 5 Seconds of Summer),The Chainsmokers; 5 Seconds of Summer,"boy band,dance pop,pop,post-teen pop,electropop,pop,tropical house"
11034892,Tonight,AGA,"c-pop,cantopop"
11035435,SOS,Avicii; Aloe Blacc,"r&b,big room,edm,pop"
9991774,Perfect To Me,Anne-Marie,"dance pop,pop,post-teen pop,tropical house,uk pop"
11040772,Boy With Luv (feat. Halsey),BTS; Halsey,"dance pop,electropop,etherpop,indie poptimism,pop,post-teen pop,k-pop,k-pop boy group"
11041888,Mikrokosmos,BTS,"k-pop,k-pop boy group"
11041889,Make It Right,BTS,"k-pop,k-pop boy group"
11041890,HOME,BTS,"k-pop,k-pop boy group"
11041891,Jamais Vu,BTS,"k-pop,k-pop boy group"
11041892,Dionysus,BTS,"k-pop,k-pop boy group"
11041051,Intro : Persona,BTS,"k-pop,k-pop boy group"
11043301,"No New Friends (feat. Sia, Diplo, and Labrinth)",Sia,"australian dance,australian pop,dance pop,pop"
11037572,Sixteen,Ellie Goulding,"dance pop,edm,electropop,metropopolis,pop,post-teen pop,tropical house,uk pop"
10771154,完全變態,Justin Lo,"c-pop,cantopop"
5182430,Dive,Ed Sheeran,"pop,uk pop"
10771162,鋼鐵有淚 - 劇集 “鐵探” 片尾曲,HANA,cantopop
4062050,終身美麗,Sammi Cheng,"c-pop,cantopop,classic cantopop,mandopop"
5182486,Supermarket Flowers,Ed Sheeran,"pop,uk pop"
476731,不要驚動愛情,Sammi Cheng,"c-pop,cantopop,classic cantopop,mandopop"
7766514,其實你心裡有沒有我,Sammi Cheng,"c-pop,cantopop,classic cantopop,mandopop"
5864,The A Team,Ed Sheeran,"pop,uk pop"
7224272,唯獨你是不可取替,Andy Hui,"c-pop,cantopop,classic cantopop"
5182409,What Do I Know?,Ed Sheeran,"pop,uk pop"
5182425,New Man,Ed Sheeran,"pop,uk pop"
4047713,Tenerife Sea,Ed Sheeran,"pop,uk pop"
3888676,Don't,Ed Sheeran,"pop,uk pop"
12435,Give Me Love,Ed Sheeran,"pop,uk pop"
4097536,不拖不欠,Sammi Cheng,"c-pop,cantopop,classic cantopop,mandopop"
5182485,How Would You Feel (Paean),Ed Sheeran,"pop,uk pop"
81175,I See Fire,Ed Sheeran,"pop,uk pop"
4045177,Bloodstream,Ed Sheeran,"pop,uk pop"
1875951,昨遲人,Andy Hui,"c-pop,cantopop,classic cantopop"
157846,Lego House,Ed Sheeran,"pop,uk pop"
12508,Kiss Me,Ed Sheeran,"pop,uk pop"
1627668,Sing,Ed Sheeran,"pop,uk pop"
9737620,Creo en Mi (feat. Jackson Wang),Sammi Cheng; Jackson Wang,"c-pop,cantopop,classic cantopop,mandopop,chinese hip hop,hong kong hip hop,k-pop"
2512781,會過去的[合唱],Andy Hui,"c-pop,cantopop,classic cantopop"
5182416,Hearts Don't Break Around Here,Ed Sheeran,"pop,uk pop"
5182487,Barcelona,Ed Sheeran,"pop,uk pop"
2145487,I'm A Mess,Ed Sheeran,"pop,uk pop"
2876342,All Of The Stars,Ed Sheeran,"pop,uk pop"
5182490,Save Myself,Ed Sheeran,"pop,uk pop"
134215,"You Need Me, I Don't Need You",Ed Sheeran,"pop,uk pop"
11071161,"Power is Power (feat. SZA, The Weeknd, Travis Scott) - from For The Throne (Music Inspired by the HBO Series Game of Thrones)",SZA; The Weeknd; Travis Scott; Game of Thrones,"pop,pop rap,rap,canadian contemporary r&b,canadian pop,pop,rap,hip hop,pop,pop rap,rap"
11070997,Carry On,Kygo; Rita Ora,"dance pop,edm,pop,post-teen pop,tropical house,uk pop,edm,pop,tropical house"
11073585,Earth,Lil Dicky,pop rap
11031644,Sanguine Paradise,Lil Uzi Vert,"melodic rap,philly rap,rap,trap"
11069529,Before I Let Go - Homecoming Live Bonus Track,Beyoncé,"dance pop,pop,r&b"
9936260,3 Nights,Dominic Fike,alternative pop rock
11087301,FANCY,TWICE,"k-pop,k-pop girl group"
11087327,STUCK IN MY HEAD,TWICE,"k-pop,k-pop girl group"
10094626,Out Of Love,Alessia Cara,"canadian contemporary r&b,dance pop,pop,post-teen pop"
11098869,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift; Brendon Urie,"dance pop,pop,post-teen pop,pop"
11096429,Drugs & The Internet,Lauv,"dance pop,pop"
11096488,Light It Up (with Tyga & Chris Brown),Marshmello; Tyga; Chris Brown,"dance pop,pop,pop rap,r&b,rap,hip hop,pop,pop rap,rap,trap,brostep,progressive electro house"
11096892,Do You Mean,The Chainsmokers; Ty Dolla $ign; bülow,"electropop,pop,tropical house,hip hop,pop,pop rap,rap,trap,dance pop,electropop,indie electropop,indie poptimism,pop"
11135075,Walk Me Home,P!nk,"dance pop,pop,post-teen pop"
11099575,Hurts 2B Human (feat. Khalid),P!nk; Khalid,"dance pop,pop,post-teen pop,pop"
